rplusrd;;0;
r3golf;;0;
raguna;;0;
rallyx;;0;
ramunecl;;0;
raydefoxo2;;0;
raydefoxo1;;0;
raydefox;;0;
raydefx2;;0;
rayersht;;0;
rayvs;;0;
real;;0;
redarms;;0;
redarmsm;;0;
refresh;;0;
reserve;;0;
riiyaden;;0;
ripobita;;0;
robotbt2;;0;
rolldwn2;;0;
rotateo;;0;
rotate;;0;
rotation;;0;
sabaodam;;0;
sades;;0;
sailrmbk;;0;
sailrms;;0;
sailorv2;;0;
sailorv3;;0;
sailrmcq;;0;
sakeruda;;0;
samegame;;0;
sarumune;;0;
satelit2;;0;
satbatle;;0;
satelit;;0;
satorisp;;0;
satoris2;;0;
isonofam;;0;
scramble;;0;
scrap;;0;
sdfightr;;0;
sdsadist;;0;
sdtoki;;0;
sebasuch;;0;
seethru2;;0;
seesaw;;0;
seiruna;;0;
seifukuk;;0;
seiyudai;;0;
sekaiss;;0;
sekizudx;;0;
sekizuhao;;0;
sekizuha;;0;
senegal;;0;
senningm;;0;
senshasn;;0;
senshasna;;0;
senshas3;;0;
shikato;;0;
shikendm;;0;
shikenmi;;0;
shikendu;;0;
shimaimj100;;0;
shimaimj110;;0;
shimaimj130;;0;
shimaimj;;0;
sbbknuck;;0;
shinkeis;;0;
shouten;;0;
silkrod2;;0;
silkroad;;0;
silsteel;;0;
silsteelo;;0;
silverbl;;0;
silvrcry;;0;
slimemst;;0;
smsxmoon;;0;
smsxsamp;;0;
snell;;0;
snowkibn;;0;
solitair;;0;
solitea;;0;
sorcer;;0;
sorcerys;;0;
sorceryso;;0;
sorcsugo;;0;
souhoubp;;0;
souhoutv;;0;
sokoban;;0;
sinv;;0;
spacelnd;;0;
spacesld;;0;
spannerx;;0;
spannera;;0;
tenanmon;;0;
spiralbl;;0;
starblad;;0;
starblap;;0;
starchrg;;0;
starcrs2;;0;
starfght;;0;
starlusd;;0;
starpuls;;0;
startrek;;0;
starwar;;0;
starfrcd;;0;
steelgun;;0;
stox;;0;
haita2b;;0;
haita2a;;0;
haita2;;0;
streetuc;;0;
stripfgt;;0;
stripfg2;;0;
strokex;;0;
suchabtl100;;0;
suchabtl;;0;
sukaparo;;0;
sukatan;;0;
superart;;0;
supercgq;;0;
superdai;;0;
superfm;;0;
superfis;;0;
supergft;;0;
superjck;;0;
smb;;0;
smponjan;;0;
supermf;;0;
spakris;;0;
spakrisa;;0;
sshinpi;;0;
sss;;0;
sssd;;0;
sss2;;0;
streetbm;;0;
stphalnx;;0;
superxdx;;0;
superx95;;0;
swordmst;;0;
swordms2;;0;
sxaoumio;;0;
sxaoumi;;0;
t94x;;0;
tdquesto;;0;
tdquest;;0;
tdquestup;;0;
tdquest2b;;0;
tdquest2a;;0;
tdquest2;;0;
tacolis;;0;
tailchas;;0;
karatedo;;0;
takeout;;0;
takogame;;0;
tankbatt;;0;
tankbatl;;0;
tank6;;0;
target;;0;
targetv2;;0;
targetv2h;;0;
tataka8k;;0;
kcomik46;;0;
kcomik47;;0;
kcomikex;;0;
tekkense;;0;
tenchimu;;0;
tenchipz;;0;
terishu;;0;
terradrv;;0;
terumina;;0;
tetrisse;;0;
tetriscfb;;0;
tetriscfa;;0;
tetriscf;;0;
tetrislca;;0;
tetrislc;;0;
texceed;;0;
tf4go;;0;
tf4g;;0;
theater1;;0;
theater2;;0;
walldown;;0;
timcc94;;0;
timpaper;;0;
timelag;;0;
timeplt;;0;
tinna7c;;0;
tinyclmn;;0;
tinyhopp;;0;
tokimls;;0;
tokimls2;;0;
tokitais;;0;
tokkoukf;;0;
tokukeij;;0;
tonkotsu;;0;
toridesg;;0;
tojodens;;0;
druaga;;0;
toypop;;0;
triangle;;0;
tripleya;;0;
twinsoul;;0;
twtwins2;;0;
twins;;0;
ueshitah;;0;
uhauha2;;0;
ultimagc;;0;
uno;;0;
uramikk;;0;
uruseiya;;0;
usagijmp;;0;
vagrantf;;0;
valentin;;0;
vaystarn;;0;
virgangl;;0;
vision;;0;
vsklith;;0;
vulquar;;0;
wbullet;;0;
wtank;;0;
wakaog;;0;
wanders;;0;
waterblu;;0;
wfantas;;0;
wildcard;;0;
windblst;;0;
wips2;;0;
wrecking;;0;
xtype;;0;
xadlak;;0;
xadlak221;;0;
xadlako;;0;
xanadu;;0;
xevioud;;0;
y2;;0;
y2d;;0;
yacolumn;;0;
yonkaku;;0;
ys1d;;0;
ysmilk;;0;
ys2miss;;0;
ys2milk;;0;
yctrump;;0;
yugachas;;0;
yugaiga2;;0;
yugaigak;;0;
yugaipzl;;0;
yugaiwar;;0;
yuzurugi;;0;
zeromasto;;0;
zeromast;;0;
zerorei;;0;
zolgus;;0;
zounds;;0;
zoutage;;0;
zugya;;0;
cryokua;;0;
cynthi2;;0;
formulaxa;;0;
grdiusac;;0;
todayjob;;0;
larjis;;0;
t94xa;;0;
lcmyprin;;0;
zeromastx;;0;
smba;;0;
